file,centroid_y,centroid_x,gold_diameter_nm,gold_radius_px,capsid_diameter_nm,capsid_radius_px,has_capsid
VLP17_0001.dm4,230.25,2571.375,1.1284431603484772,1.5957691216057308,22.628700256347656,32.0,True
VLP17_0001.dm4,234.65217391304347,779.0434782608696,1.9133684701710278,2.7057581899030048,14.85008454322815,21.0,True
VLP17_0001.dm4,257.64257481648787,1428.1185770750988,16.789740185709714,23.742931757293437,16.971525192260742,24.0,True
VLP17_0001.dm4,239.71428571428572,2588.0,1.4927899854769269,2.111004122822376,33.23590350151062,47.0,True
VLP17_0001.dm4,241.9090909090909,2085.818181818182,1.3232168958408639,1.8712051592547776,12.021497011184692,17.0,True
VLP17_0001.dm4,263.7991239048811,901.6445556946182,15.948618975820997,22.553474191833452,16.264378309249878,23.0,True
VLP17_0001.dm4,247.11111111111111,3183.3333333333335,1.1968947162989805,1.692568750643269,35.35734415054321,50.0,True
VLP17_0001.dm4,248.0,2534.714285714286,1.055561921618103,1.4927053303604616,11.314350128173828,16.0,True
VLP17_0001.dm4,250.875,3160.125,1.1284431603484772,1.5957691216057308,44.55025362968445,63.0,True
VLP17_0001.dm4,252.66666666666666,2045.8333333333333,0.9772604435885781,1.381976597885342,12.021497011184692,17.0,True
VLP17_0001.dm4,253.16666666666666,3185.1666666666665,0.9772604435885781,1.381976597885342,21.214406490325928,30.0,True
VLP17_0001.dm4,284.7491785323111,2565.432092004381,17.048457122884447,24.108792009795966,25.457287788391113,36.0,True
VLP17_0001.dm4,262.1666666666667,954.3333333333334,0.9772604435885781,1.381976597885342,34.65019726753235,49.0,True
VLP17_0001.dm4,266.2857142857143,2047.0,1.055561921618103,1.4927053303604616,16.264378309249878,23.0,True
VLP17_0001.dm4,267.0,4075.4736842105262,1.73904770480168,2.4592453796829674,38.18593168258667,54.0,True
VLP17_0001.dm4,293.09484106305365,485.87180823345494,17.47721313245264,24.715110187630042,19.8001127243042,28.0,True
VLP17_0001.dm4,288.66714801444044,772.5350180505416,14.847713599659476,20.996647169597104,14.85008454322815,21.0,True
VLP17_0001.dm4,268.7142857142857,3675.0,1.055561921618103,1.4927053303604616,13.435790777206421,19.0,True
VLP17_0001.dm4,272.875,729.4375,1.5958596217319738,2.256758334191025,16.264378309249878,23.0,True
VLP17_0001.dm4,273.54545454545456,2593.909090909091,1.3232168958408639,1.8712051592547776,4.95002818107605,7.0,True
VLP17_0001.dm4,274.5,966.0,1.3820549732937142,1.9544100476116797,26.164434671401978,37.0,True
VLP17_0001.dm4,275.1666666666667,837.8333333333334,0.9772604435885781,1.381976597885342,26.871581554412842,38.0,True
VLP17_0001.dm4,278.61538461538464,2537.4615384615386,1.4384884236492994,2.0342144725641096,30.407315969467163,43.0,True
VLP17_0001.dm4,280.09090909090907,1501.6363636363637,1.3232168958408639,1.8712051592547776,40.30737233161926,57.0,True
VLP17_0001.dm4,285.6111111111111,818.9444444444445,1.6926647405227158,2.393653682408596,40.30737233161926,57.0,True
VLP17_0001.dm4,286.77777777777777,4070.0,1.1968947162989805,1.692568750643269,51.62172245979309,73.0,True
VLP17_0001.dm4,288.8333333333333,4092.8333333333335,0.9772604435885781,1.381976597885342,2.1214406490325928,3.0,True
VLP17_0001.dm4,290.38461538461536,4024.6153846153848,1.4384884236492994,2.0342144725641096,27.578728437423706,39.0,True
VLP17_0001.dm4,312.02214285714285,408.79785714285714,14.927899854769269,21.11004122822376,48.08598804473877,68.0,True
VLP17_0001.dm4,318.3045023696682,1005.7120853080569,16.391583720158394,23.179885415554555,16.971525192260742,24.0,True
VLP17_0001.dm4,298.5,4069.0,1.1284431603484772,1.5957691216057308,53.743163108825684,76.0,True
VLP17_0001.dm4,326.0702455739577,1529.556253569389,16.694667279951783,23.608485989317856,17.678672075271606,25.0,True
VLP17_0001.dm4,307.7142857142857,1503.0,1.055561921618103,1.4927053303604616,36.06449103355408,51.0,True
VLP17_0001.dm4,313.42857142857144,3110.1428571428573,1.055561921618103,1.4927053303604616,47.378841161727905,67.0,True
VLP17_0001.dm4,313.57142857142856,2525.5714285714284,1.055561921618103,1.4927053303604616,6.364321947097778,9.0,True
VLP17_0001.dm4,315.0,956.2857142857143,1.055561921618103,1.4927053303604616,52.328869342803955,74.0,True
VLP17_0001.dm4,320.90909090909093,3075.6363636363635,1.3232168958408639,1.8712051592547776,48.793134927749634,69.0,True
