file,centroid_y,centroid_x,blob_radius_px,hough_score,capsid_diameter_nm,contrast,interior_uniformity,wall_radius_cv,exterior_mean,is_reliable,overlapping
BMV_e.dm3,1591.0,1463.0,56.0,1.0000000000000058,29.661076306494795,0.5160015899431709,0.7030476713585525,0.10786374628269368,0.21931577925426565,True,False
BMV_e.dm3,1555.0,1294.0,56.0,1.0000000000000058,30.20647185631833,0.514665060472651,0.6872453327914132,0.03749149621047037,0.21382977193997527,True,False
BMV_e.dm3,1555.0,2340.0,56.0,1.0000000000000058,28.660794718434406,0.5154205868949828,0.6753963910753477,0.16640926625566138,0.2161938900414361,True,False
BMV_e.dm3,1528.0,3755.0,56.0,1.0000000000000058,28.32836619435087,0.5338358864042663,0.6842067917372069,0.0812551468364772,0.21641683286266958,True,False
BMV_e.dm3,1525.0,223.0,56.0,1.0000000000000058,29.805907236532505,0.5188646168140238,0.7979407069275235,0.08074445857164256,0.3014917104892912,True,False
BMV_e.dm3,1476.0,1055.0,56.0,1.0000000000000058,30.401424189360238,0.5216221202940088,0.8273495786721098,0.05218118053218545,0.335362290971089,False,False
BMV_e.dm3,1457.0,840.0,56.0,1.0000000000000058,30.45021486119849,0.5758597936435657,0.8127532630440357,0.06467585862346384,0.2673036227026468,True,False
BMV_e.dm3,1450.0,2975.0,56.0,1.0000000000000058,29.60429387927148,0.45621332936834036,0.7015255682860206,0.07378741459643681,0.27948607463985486,True,False
BMV_e.dm3,1413.0,2569.0,56.0,1.0000000000000058,29.54086603648021,0.5052170960175253,0.7142216407587227,0.08237460150756837,0.2547464631167381,True,False
BMV_e.dm3,1385.0,2452.0,56.0,1.0000000000000058,27.754301309156265,0.40228427661310723,0.6469980754059571,0.1235546408439665,0.3057370085921202,True,False
BMV_e.dm3,1379.0,3838.0,56.0,1.0000000000000058,29.44360633182312,0.5226074008303268,0.7273440216858267,0.05678855106783204,0.24516917879414557,True,False
BMV_e.dm3,1306.0,3615.0,56.0,1.0000000000000058,29.358324062941666,0.4951451576362503,0.6356178197608144,0.057451528746518744,0.18708795922939286,True,False
BMV_e.dm3,969.0,982.0,56.0,1.0000000000000058,30.54751409545005,0.4779067951552553,0.812513611050714,0.031126486012524598,0.32323095523368234,False,False
BMV_e.dm3,1308.0,2804.0,56.0,1.0000000000000058,29.246225881856397,0.5162589167612888,0.769333927344474,0.05001411888125925,0.27430485479888983,True,False
BMV_e.dm3,1298.0,929.0,56.0,1.0000000000000058,31.11976202289503,0.4843777765686376,0.8175423672968016,0.06034889998085822,0.3547613354028312,False,False
BMV_e.dm3,1214.0,2490.0,56.0,1.0000000000000058,29.103996102784603,0.5246465188063413,0.7193432168695794,0.05126410389660143,0.23892586795272597,True,False
BMV_e.dm3,1182.0,84.0,56.0,1.0000000000000058,31.108537240103416,0.4540073176772093,0.8135209932167342,0.0438499131112243,0.3294505312019222,False,False
BMV_e.dm3,1171.0,2005.0,56.0,1.0000000000000058,30.037515938104193,0.5495523616853054,0.7343377713147892,0.05003456377866694,0.2143567779134061,True,False
BMV_e.dm3,1162.0,3719.0,56.0,1.0000000000000058,29.66103903783088,0.4526562219999765,0.6209266986352207,0.046801882217214555,0.2177387530836567,True,False
