file,centroid_y,centroid_x,gold_diameter_nm,gold_radius_px,capsid_diameter_nm,ring_contrast,peak_prominence,wall_radius_cv,is_reliable,overlapping
VLP20_0003.dm4,3395.10080941869,1023.2994849153789,20.799812559134608,29.413708889691947,41.059687247770235,0.3919613399217278,0.3919613399217278,0.07537764058211525,True,False
VLP20_0003.dm4,3454.5073705862187,1579.0109701748372,21.547798696219484,30.471461041409178,42.04486063737708,0.4087881453443343,0.4087881453443343,0.07592634766514332,True,False
VLP20_0003.dm4,3453.3915047744485,31.27658873888706,21.986550164699715,31.091914131171986,,,,,False,False
VLP20_0003.dm4,3459.9938556067586,1861.6117511520738,20.358941057375205,28.79025779013781,,0.038926435376612,0.038926435376612,,False,False
VLP20_0003.dm4,3477.2905629139073,804.4383278145696,19.610251343964265,27.73151068766428,37.45786777890561,0.3811497700090053,0.3811497700090053,0.048321940224150435,True,False
VLP20_0003.dm4,3496.851435221102,3090.7362296353763,20.2570477386941,28.646167048696277,,,,,False,False
VLP20_0003.dm4,3508.9632400780743,2970.849381912817,22.120076604484034,31.280738324550022,39.78234915569529,0.38925952856946766,0.38925952856946766,0.055895472299682045,True,False
VLP20_0003.dm4,3527.6889432219505,510.74327628361857,24.205697623057805,34.230084590058105,,,,,False,False
VLP20_0003.dm4,3522.3269082498073,3483.546260601388,20.31981178603794,28.73492378205923,38.64603295929655,0.38216059183289547,0.38216059183289547,0.029468119250466447,True,False
VLP20_0003.dm4,3526.422999327505,699.5245460659045,21.75730887337692,30.767736372872697,40.69429687179457,0.4690595036038833,0.4690595036038833,0.03489174185772448,True,False
VLP20_0003.dm4,3582.7789819376026,1978.2545155993432,22.015489367965326,31.132838024016422,39.8820717569359,0.258737165832952,0.258737165832952,0.1517747416471561,True,False
VLP20_0003.dm4,3587.9616685456594,3387.0379556557687,20.58055737185963,29.103652814295785,38.93395779789138,0.38623009830174215,0.38623009830174215,0.06139294286677005,True,False
VLP20_0003.dm4,3600.3211356466877,2292.7914826498422,22.462822542634505,31.76542679081483,40.69238114528287,0.2646224049178582,0.2646224049178582,0.10599163134732081,True,False
VLP20_0003.dm4,3652.372924648787,2158.369731800766,22.327781411119577,31.574460621325464,38.874237235313146,0.25731561681202825,0.25731561681202825,0.06536696964239334,True,False
VLP20_0003.dm4,3660.903080872914,2973.963735558408,22.270677017335203,31.493707392885515,41.950056946325866,0.3542956672807587,0.3542956672807587,0.051483956867037536,True,False
VLP20_0003.dm4,3677.598759048604,2439.7194071009994,21.488621657065945,30.38777681600246,40.9955625400082,0.342506311277272,0.342506311277272,0.06109716746890982,True,False
VLP20_0003.dm4,3713.9600307455803,1918.4039200614911,20.351121221842877,28.77919949981624,37.72250464540263,0.3706210566135353,0.3706210566135353,0.27021425820955747,False,False
