file,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity,solidity,diameter_nm
VLP17_0001.dm4,4153,198.0,1003.2070707070707,3463.2272727272725,21.37466467995786,14.487720296084213,0.7352475088376393,0.7857142857142857,5.61393384017813
VLP17_0001.dm4,4154,317.0,1013.031545741325,3450.0,25.836643810671234,17.168974373016177,0.7472702101176613,0.8342105263157895,7.103368191089977
VLP17_0001.dm4,4157,224.0,1071.9732142857142,1844.3705357142858,22.487074670637657,14.552185501126873,0.7623749576900739,0.8265682656826568,5.9711599419077075
VLP17_0001.dm4,4158,211.0,1098.090047393365,2676.6777251184835,18.873624364123785,16.443627747867023,0.4908411670547716,0.82421875,5.795300001455509
VLP17_0001.dm4,4162,186.0,1189.1827956989248,4050.537634408602,19.00299199699928,13.018017907812174,0.7284951491882846,0.8857142857142857,5.441155871015944
VLP17_0001.dm4,4163,229.0,1240.4104803493449,2112.703056768559,18.909512813967712,16.649495812483547,0.4740785824670807,0.8807692307692307,6.0374345570514505
VLP17_0001.dm4,4170,274.0,1371.2700729927008,160.29562043795622,21.74888883803134,18.712893023070862,0.5096077369842474,0.8404907975460123,6.6040442790914975
VLP17_0001.dm4,4171,208.0,1404.4375,1682.6201923076924,18.2852897713263,15.27091001779295,0.5500263817251777,0.896551724137931,5.753953694597198
VLP17_0001.dm4,4174,226.0,1459.3185840707965,4077.402654867257,19.561414693963304,15.952371606676799,0.5787543416455883,0.8593155893536122,5.997757667943711
VLP17_0001.dm4,4175,230.0,1499.8695652173913,1605.6434782608696,22.582165100212308,14.02174913754901,0.7838728460353114,0.92,6.05060236889239
VLP17_0001.dm4,4176,282.0,1512.322695035461,1669.950354609929,23.64750977668982,17.550666755524187,0.6702025717046555,0.8269794721407625,6.699760055878
VLP17_0001.dm4,4177,428.0,1519.9883177570093,2905.4813084112147,29.180448273407798,22.17703243813357,0.6499274103124201,0.8014981273408239,8.253850143317562
VLP17_0001.dm4,4182,387.0,1668.6149870801034,423.4263565891473,29.34648740541264,20.373377190881627,0.7197477955185746,0.7755511022044088,7.848563522192448
