file,centroid_y,centroid_x,diameter_nm
VLP17_0002.dm4,2880.686107470511,2056.870249017038,15.585185001811245
VLP17_0002.dm4,2905.696360673547,3899.8126018468224,17.11833768820258
VLP17_0002.dm4,2909.8669230769233,1437.1338461538462,14.384884236492994
VLP17_0002.dm4,2928.030163599182,1562.8496932515338,17.6448967047291
VLP17_0002.dm4,2926.2425106990013,128.5962910128388,14.938558834959773
VLP17_0002.dm4,2933.329011345219,1346.9837925445704,17.164766679597143
VLP17_0002.dm4,2955.1290584415583,2016.3538961038962,14.003611347975133
VLP17_0002.dm4,2976.8643431635387,2589.793029490617,17.229557078049005
VLP17_0002.dm4,2971.9459588713535,2367.5394548063127,18.243649145637672
VLP17_0002.dm4,2966.7170731707315,2503.1747967479673,13.992240163519336
VLP17_0002.dm4,2997.3234750462107,211.32439926062847,18.55937398836848
VLP17_0002.dm4,2993.857058476078,2190.705847607797,16.41584240402537
VLP17_0002.dm4,2998.6576793452095,436.1844005777564,18.182472664860132
VLP17_0002.dm4,3011.6372121966397,1682.1804604853764,15.993467547652758
VLP17_0002.dm4,3023.490683229814,1080.206662902315,16.789740185709714
VLP17_0002.dm4,3029.420477137177,1800.7380715705765,17.89569969248257
VLP17_0002.dm4,3048.3670428893906,3916.470880361174,18.776799131488136
VLP17_0002.dm4,3046.869971936389,2504.1870907390085,13.044383177256456
VLP17_0002.dm4,3075.9306666666666,2899.3688888888887,18.92456711462918
VLP17_0002.dm4,3082.106240330067,2296.5090252707582,17.56805165043973
VLP17_0002.dm4,3097.139534883721,355.98647917793403,17.15549093361872
VLP17_0002.dm4,3107.7835365853657,960.5018292682927,16.156847249947564
VLP17_0002.dm4,3146.78332569858,2967.1644525881816,18.640671923503845
VLP17_0002.dm4,3156.3930753564155,1323.386965376782,17.680943517999747
VLP17_0002.dm4,3159.8886996024985,1219.0005678591708,16.742271218265586
VLP17_0002.dm4,3178.0073917634636,2309.4693769799364,17.362996687870332
VLP17_0002.dm4,3181.4980011422044,1104.1387778412336,16.694667279951783
VLP17_0002.dm4,3192.0646437994724,2423.1616094986807,15.534035585867914
VLP17_0002.dm4,3223.382230172928,2772.1949910554563,16.338087828798173
VLP17_0002.dm4,3235.27731092437,2675.2812654473555,17.944552667507747
VLP17_0002.dm4,3232.0072829131655,3608.0280112044816,16.855972159575252
VLP17_0002.dm4,3274.4106186069166,269.84072089624937,18.077117035356444
VLP17_0002.dm4,3272.6376,375.6744,14.105539504355965
VLP17_0002.dm4,3280.99124726477,1205.6854485776805,17.057791072186447
VLP17_0002.dm4,3291.571144937128,477.0741230972866,15.508397615620218
VLP17_0002.dm4,3299.761052631579,1782.1321052631579,17.3904770480168
VLP17_0002.dm4,3325.1138165345415,587.3493771234428,16.76602250161916
VLP17_0002.dm4,3345.6955168119553,3842.69800747198,15.988490585482257
VLP17_0002.dm4,3349.8118101545256,2708.6992273730684,16.982975838470985
VLP17_0002.dm4,3369.5400500625783,136.25469336670838,15.948618975820997
VLP17_0002.dm4,3370.1481696687974,1995.312027890761,16.55103397722565
VLP17_0002.dm4,3370.523650528659,2874.081803005008,16.912535983511813
VLP17_0002.dm4,3395.677366702938,969.2312295973885,17.104384415115188
VLP17_0002.dm4,3407.282161645146,4003.8120516499284,18.243649145637672
VLP17_0002.dm4,3404.918367346939,3734.7503401360545,15.296545485099614
VLP17_0002.dm4,3450.0493325594894,2658.7852582704586,16.560648287636937
VLP17_0002.dm4,3463.633022774327,793.1086956521739,17.53631169380118
VLP17_0002.dm4,3468.6176470588234,1919.1950780312125,16.284416199179024
VLP17_0002.dm4,3486.6101026045776,2846.1767955801106,14.201133251856644
VLP17_0002.dm4,3504.954702117184,522.2550467749877,17.979998732010433
VLP17_0002.dm4,3529.3192261185004,686.0318419991938,19.8722973633729
VLP17_0002.dm4,3544.2544434050515,1289.8362956033677,18.447543602067526
